phase,method,dataset,N,d,centers,std,noise_frac,seed,backend,n_splits,splitA_pos,splitA_size,chunksize,knn_eff,n_jobs,fit_time,ext_time,total_time,n_obs,ari,ami
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.48731279373168945,0.45833802223205566,0.9456508159637451,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.2402637004852295,0.2341010570526123,0.4743647575378418,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.11930108070373535,0.11704134941101074,0.2363424301147461,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06587910652160645,0.08311843872070312,0.14899754524230957,238,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,dask,2,0,25000,2000,5,-1,0.4882791042327881,0.44681453704833984,0.9350936412811279,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,dask,4,0,12500,2000,5,-1,0.23866510391235352,0.2256476879119873,0.4643127918243408,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,dask,8,0,6250,2000,5,-1,0.1252269744873047,0.14548897743225098,0.27071595191955566,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06538772583007812,0.07855534553527832,0.14394307136535645,238,1.0,1.0
baseline,sdoclust_full,blobs,50000,50,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.4617865085601807,0.0,1.4617865085601807,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,50,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.07257938385009766,0.0,0.07257938385009766,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,50,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.04697537422180176,0.0,0.04697537422180176,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,50,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.1119546890258789,0.0,0.1119546890258789,-1,0.8715195949495864,0.9547870612042475
baseline,minibatch_dask,blobs,50000,50,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.15149450302124023,0.0,0.15149450302124023,-1,0.8715195949495864,0.9547870612042475
baseline,daskml_kmeans,blobs,50000,50,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.40512776374816895,0.0,0.40512776374816895,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,seq,2,0,25000,2000,5,-1,0.48357415199279785,0.4450106620788574,0.9285848140716553,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,seq,4,0,12500,2000,5,-1,0.24116992950439453,0.4418489933013916,0.6830189228057861,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,seq,8,0,6250,2000,5,-1,0.11950302124023438,0.42783069610595703,0.5473337173461914,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06576704978942871,0.42563962936401367,0.4914066791534424,238,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.4848172664642334,0.4570651054382324,0.9418823719024658,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.23991823196411133,0.2342219352722168,0.4741401672363281,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.12033414840698242,0.11770749092102051,0.23804163932800293,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.0653383731842041,0.08373522758483887,0.14907360076904297,238,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,dask,2,0,25000,2000,5,-1,0.4827079772949219,0.44939541816711426,0.9321033954620361,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,dask,4,0,12500,2000,5,-1,0.24641823768615723,0.22407245635986328,0.4704906940460205,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,dask,8,0,6250,2000,5,-1,0.11967015266418457,0.14560437202453613,0.2652745246887207,253,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,1.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06576657295227051,0.07956528663635254,0.14533185958862305,238,1.0,1.0
baseline,sdoclust_full,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.4683804512023926,0.0,1.4683804512023926,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.2205815315246582,0.0,0.2205815315246582,-1,0.8697907122501605,0.954146642624086
baseline,minibatch_seq,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.0430150032043457,0.0,0.0430150032043457,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09219670295715332,0.0,0.09219670295715332,-1,0.7983406293161938,0.9258426290244797
baseline,minibatch_dask,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.13096308708190918,0.0,0.13096308708190918,-1,0.7983406293161938,0.9258426290244797
baseline,daskml_kmeans,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.4167630672454834,0.0,0.4167630672454834,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,2,0,25000,2000,5,-1,0.4828605651855469,0.4527113437652588,0.9355719089508057,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,4,0,12500,2000,5,-1,0.24883747100830078,0.4439671039581299,0.6928045749664307,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.11970853805541992,0.442432165145874,0.562140703201294,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06577038764953613,0.42412471771240234,0.4898951053619385,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.48610424995422363,0.4607095718383789,0.9468138217926025,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.23784327507019043,0.23677301406860352,0.47461628913879395,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.12526702880859375,0.11936068534851074,0.2446277141571045,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06544208526611328,0.08020782470703125,0.14564990997314453,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,2,0,25000,2000,5,-1,0.48624491691589355,0.4525465965270996,0.9387915134429932,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,4,0,12500,2000,5,-1,0.24660563468933105,0.2250053882598877,0.47161102294921875,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,8,0,6250,2000,5,-1,0.11976504325866699,0.15448689460754395,0.27425193786621094,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06570553779602051,0.07867765426635742,0.14438319206237793,241,1.0,1.0
baseline,sdoclust_full,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.4781863689422607,0.0,1.4781863689422607,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.21031904220581055,0.0,0.21031904220581055,-1,0.8697907122501605,0.954146642624086
baseline,minibatch_seq,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.04358983039855957,0.0,0.04358983039855957,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09179282188415527,0.0,0.09179282188415527,-1,0.7983406293161938,0.9258426290244797
baseline,minibatch_dask,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.12866568565368652,0.0,0.12866568565368652,-1,0.7983406293161938,0.9258426290244797
baseline,daskml_kmeans,blobs,50000,50,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.40883684158325195,0.0,0.40883684158325195,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,2,0,25000,2000,5,-1,0.488079309463501,0.45203208923339844,0.9401113986968994,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,4,0,12500,2000,5,-1,0.24732208251953125,0.44297266006469727,0.6902947425842285,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.11956977844238281,0.44153642654418945,0.5611062049865723,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.06575584411621094,0.42412447929382324,0.4898803234100342,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.4829292297363281,0.4618062973022461,0.9447355270385742,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.24187326431274414,0.2346959114074707,0.47656917572021484,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.19028401374816895,0.11966609954833984,0.3099501132965088,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.06587600708007812,0.08080053329467773,0.14667654037475586,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,2,0,25000,2000,5,-1,0.4862804412841797,0.454967737197876,0.9412481784820557,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,4,0,12500,2000,5,-1,0.24229192733764648,0.22466635704040527,0.46695828437805176,262,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,8,0,6250,2000,5,-1,0.12097907066345215,0.1364588737487793,0.25743794441223145,256,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,50,10,2.0,0.0,42,dask,16,0,3125,2000,5,-1,0.06573867797851562,0.07826352119445801,0.14400219917297363,241,1.0,1.0
baseline,sdoclust_full,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.3040683269500732,0.0,2.3040683269500732,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.15399384498596191,0.0,0.15399384498596191,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09152340888977051,0.0,0.09152340888977051,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.26915526390075684,0.0,0.26915526390075684,-1,0.8979206135558981,0.9689107258793551
baseline,minibatch_dask,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.21162199974060059,0.0,0.21162199974060059,-1,0.8979206135558981,0.9689107258793551
baseline,daskml_kmeans,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.49457645416259766,0.0,0.49457645416259766,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,2,0,25000,2000,5,-1,0.7457382678985596,0.7354018688201904,1.48114013671875,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,4,0,12500,2000,5,-1,0.36463165283203125,0.716547966003418,1.0811796188354492,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,8,0,6250,2000,5,-1,0.18066978454589844,0.7263410091400146,0.9070107936859131,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,16,0,3125,2000,5,-1,0.0938417911529541,0.6566510200500488,0.7504928112030029,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.7416291236877441,0.7434971332550049,1.485126256942749,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.37040281295776367,0.37318849563598633,0.74359130859375,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.17947936058044434,0.1949920654296875,0.37447142601013184,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.09331154823303223,0.12560343742370605,0.21891498565673828,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,2,0,25000,2000,5,-1,0.7519121170043945,0.7375142574310303,1.4894263744354248,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,4,0,12500,2000,5,-1,0.3666067123413086,0.36158084869384766,0.7281875610351562,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,8,0,6250,2000,5,-1,0.17964959144592285,0.1863713264465332,0.36602091789245605,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,16,0,3125,2000,5,-1,0.09337902069091797,0.12387728691101074,0.2172563076019287,241,1.0,1.0
baseline,sdoclust_full,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.2986366748809814,0.0,2.2986366748809814,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.14945745468139648,0.0,0.14945745468139648,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09616446495056152,0.0,0.09616446495056152,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.2698230743408203,0.0,0.2698230743408203,-1,0.8979206135558981,0.9689107258793551
baseline,minibatch_dask,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.21158862113952637,0.0,0.21158862113952637,-1,0.8979206135558981,0.9689107258793551
baseline,daskml_kmeans,blobs,50000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.49053359031677246,0.0,0.49053359031677246,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,2,0,25000,2000,5,-1,0.7451601028442383,0.7345540523529053,1.4797141551971436,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,4,0,12500,2000,5,-1,0.36557555198669434,0.7187395095825195,1.0843150615692139,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,8,0,6250,2000,5,-1,0.17966508865356445,0.7253398895263672,0.9050049781799316,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,seq,16,0,3125,2000,5,-1,0.09361934661865234,0.6581776142120361,0.7517969608306885,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.748546838760376,0.7454178333282471,1.493964672088623,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.36603808403015137,0.3742804527282715,0.7403185367584229,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.17995738983154297,0.19536876678466797,0.37532615661621094,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.0940091609954834,0.12663960456848145,0.22064876556396484,241,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,2,0,25000,2000,5,-1,0.7450220584869385,0.7394366264343262,1.4844586849212646,265,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,4,0,12500,2000,5,-1,0.3671896457672119,0.36273670196533203,0.729926347732544,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,8,0,6250,2000,5,-1,0.18074798583984375,0.20769405364990234,0.3884420394897461,254,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,1.0,0.0,42,dask,16,0,3125,2000,5,-1,0.09344363212585449,0.12480926513671875,0.21825289726257324,241,1.0,1.0
baseline,sdoclust_full,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.3091232776641846,0.0,2.3091232776641846,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.1526474952697754,0.0,0.1526474952697754,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09405303001403809,0.0,0.09405303001403809,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.3013789653778076,0.0,0.3013789653778076,-1,1.0,1.0
baseline,minibatch_dask,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.2420191764831543,0.0,0.2420191764831543,-1,1.0,1.0
baseline,daskml_kmeans,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.8806056976318359,0.0,0.8806056976318359,-1,0.869776019785671,0.9541412665167801
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,2,0,25000,2000,5,-1,0.7439563274383545,0.7456591129302979,1.4896154403686523,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,4,0,12500,2000,5,-1,0.36675095558166504,0.726050853729248,1.092801809310913,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.17918753623962402,0.729076623916626,0.90826416015625,255,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.0947427749633789,0.7010684013366699,0.7958111763000488,247,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.7460715770721436,0.7586972713470459,1.5047688484191895,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.3641819953918457,0.3767054080963135,0.7408874034881592,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.18047094345092773,0.1957712173461914,0.37624216079711914,255,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.09441637992858887,0.13827228546142578,0.23268866539001465,247,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,dask,2,0,25000,2000,5,-1,0.7466087341308594,0.7495019435882568,1.4961106777191162,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,dask,4,0,12500,2000,5,-1,0.3668792247772217,0.36731815338134766,0.7341973781585693,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,dask,8,0,6250,2000,5,-1,0.17921757698059082,0.22171354293823242,0.40093111991882324,255,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,dask,16,0,3125,2000,5,-1,0.09426236152648926,0.13015437126159668,0.22441673278808594,247,1.0,1.0
baseline,sdoclust_full,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.3212854862213135,0.0,2.3212854862213135,-1,1.0,1.0
baseline,kmeans_seq,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.15390539169311523,0.0,0.15390539169311523,-1,1.0,1.0
baseline,minibatch_seq,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.09345555305480957,0.0,0.09345555305480957,-1,1.0,1.0
baseline,minibatch_joblib,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.29320812225341797,0.0,0.29320812225341797,-1,1.0,1.0
baseline,minibatch_dask,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.23885464668273926,0.0,0.23885464668273926,-1,1.0,1.0
baseline,daskml_kmeans,blobs,50000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.8675613403320312,0.0,0.8675613403320312,-1,0.869776019785671,0.9541412665167801
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,2,0,25000,2000,5,-1,0.7494521141052246,0.7446484565734863,1.494100570678711,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,4,0,12500,2000,5,-1,0.36554670333862305,0.7299485206604004,1.0954952239990234,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,8,0,6250,2000,5,-1,0.17967557907104492,0.732640266418457,0.912315845489502,255,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,seq,16,0,3125,2000,5,-1,0.09447050094604492,0.6992545127868652,0.7937250137329102,247,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,joblib,2,0,25000,2000,5,-1,0.7491002082824707,0.7602159976959229,1.5093162059783936,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,joblib,4,0,12500,2000,5,-1,0.3710043430328369,0.37653040885925293,0.7475347518920898,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,joblib,8,0,6250,2000,5,-1,0.18025493621826172,0.1959702968597412,0.37622523307800293,255,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,joblib,16,0,3125,2000,5,-1,0.09366726875305176,0.13808846473693848,0.23175573348999023,247,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,dask,2,0,25000,2000,5,-1,0.7471010684967041,0.7474002838134766,1.4945013523101807,264,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,dask,4,0,12500,2000,5,-1,0.3674745559692383,0.36887669563293457,0.7363512516021729,260,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,dask,8,0,6250,2000,5,-1,0.1796565055847168,0.20147109031677246,0.38112759590148926,255,1.0,1.0
experiment,parallel_sdoclust,blobs,50000,100,10,2.0,0.0,42,dask,16,0,3125,2000,5,-1,0.09366059303283691,0.12999486923217773,0.22365546226501465,247,1.0,1.0
baseline,sdoclust_full,noisy_blobs,50000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,1.5517053604125977,0.0,1.5517053604125977,-1,0.9357031499572327,0.9198904820193052
baseline,kmeans_seq,noisy_blobs,50000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.07892131805419922,0.0,0.07892131805419922,-1,0.9357128172225544,0.9199854162764673
baseline,minibatch_seq,noisy_blobs,50000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.023712635040283203,0.0,0.023712635040283203,-1,0.935700070333611,0.9198689386396056
baseline,minibatch_joblib,noisy_blobs,50000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.07494235038757324,0.0,0.07494235038757324,-1,0.9357092945631074,0.9199579195726194
baseline,minibatch_dask,noisy_blobs,50000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.0830080509185791,0.0,0.0830080509185791,-1,0.9357092945631074,0.9199579195726194
baseline,daskml_kmeans,noisy_blobs,50000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.5431439876556396,0.0,0.5431439876556396,-1,0.7880575734374717,0.9128213630385342
experiment,parallel_sdoclust,noisy_blobs,50000,50,5,1.0,0.05,42,seq,2,0,26250,2000,5,-1,0.5070455074310303,0.4848952293395996,0.9919407367706299,263,0.9356988896052908,0.9198671879003697
experiment,parallel_sdoclust,noisy_blobs,50000,50,5,1.0,0.05,42,seq,4,0,13125,2000,5,-1,0.25470948219299316,0.4573652744293213,0.7120747566223145,263,0.9356842995585521,0.9197282016270593
experiment,parallel_sdoclust,noisy_blobs,50000,50,5,1.0,0.05,42,seq,8,0,6563,2000,5,-1,0.12549400329589844,0.4379868507385254,0.5634808540344238,252,0.9357120138530343,0.9199744182034681
experiment,parallel_sdoclust,noisy_blobs,50000,50,5,1.0,0.05,42,seq,16,0,3282,2000,5,-1,0.06861472129821777,0.43805718421936035,0.5066719055175781,248,0.9357042941622805,0.9199057087439448
experiment,parallel_sdoclust,noisy_blobs,50000,50,5,1.0,0.05,42,joblib,2,0,26250,2000,5,-1,0.5088226795196533,0.4870917797088623,0.9959144592285156,263,0.9356988896052908,0.9198671879003697
experiment,parallel_sdoclust,noisy_blobs,50000,50,5,1.0,0.05,42,joblib,4,0,13125,2000,5,-1,0.2532994747161865,0.23833680152893066,0.4916362762451172,263,0.9356842995585521,0.9197282016270593
